latitude,longitude,temperature,windAngle,windSpeed,elevation
30.349,-85.788,10.0,0.0,0.0,21.0
30.349,-85.788,11.1,0.0,0.0,21.0
30.349,-85.788,10.6,0.0,0.0,21.0
30.349,-85.788,10.6,0.0,0.0,21.0
30.349,-85.788,10.6,0.0,0.0,21.0
30.349,-85.788,10.6,310.0,1.5,21.0
30.349,-85.788,10.6,0.0,0.0,21.0
30.349,-85.788,10.6,0.0,0.0,21.0
30.349,-85.788,10.6,0.0,0.0,21.0
30.349,-85.788,10.6,0.0,0.0,21.0
30.349,-85.788,10.6,0.0,0.0,21.0
30.349,-85.788,10.6,0.0,0.0,21.0
30.349,-85.788,0.0,0.0,0.0,21.0
30.349,-85.788,11.1,0.0,0.0,21.0
30.349,-85.788,11.1,0.0,0.0,21.0
30.349,-85.788,11.1,0.0,0.0,21.0
30.349,-85.788,11.0,0.0,0.0,21.0
30.349,-85.788,11.1,0.0,0.0,21.0
30.349,-85.788,11.1,320.0,1.5,21.0
30.349,-85.788,11.1,0.0,0.0,21.0
30.349,-85.788,11.1,0.0,0.0,21.0
30.349,-85.788,11.1,0.0,0.0,21.0
30.349,-85.788,11.0,0.0,0.0,21.0
30.349,-85.788,11.1,0.0,0.0,21.0
30.349,-85.788,11.1,310.0,3.1,21.0
30.349,-85.788,11.7,320.0,2.6,21.0
30.349,-85.788,12.2,0.0,0.0,21.0
30.349,-85.788,12.2,0.0,0.0,21.0
30.349,-85.788,12.2,0.0,0.0,21.0
30.349,-85.788,12.0,0.0,0.0,21.0
30.349,-85.788,12.2,0.0,0.0,21.0
30.349,-85.788,11.7,0.0,0.0,21.0
30.349,-85.788,11.1,120.0,1.5,21.0
30.349,-85.788,11.7,0.0,0.0,21.0
30.349,-85.788,11.7,0.0,0.0,21.0
30.349,-85.788,11.7,0.0,0.0,21.0
30.349,-85.788,12.8,0.0,0.0,21.0
30.349,-85.788,13.3,0.0,0.0,21.0
30.349,-85.788,14.0,0.0,0.0,21.0
30.349,-85.788,13.9,0.0,0.0,21.0
30.349,-85.788,15.0,0.0,0.0,21.0
30.349,-85.788,15.0,0.0,0.0,21.0
30.349,-85.788,16.7,180.0,1.5,21.0
30.349,-85.788,19.4,220.0,2.6,21.0
30.349,-85.788,20.0,220.0,3.6,21.0
30.349,-85.788,21.1,230.0,3.6,21.0
30.349,-85.788,20.6,230.0,3.1,21.0
30.349,-85.788,21.0,220.0,5.1,21.0
30.349,-85.788,21.1,220.0,4.6,21.0
30.349,-85.788,20.0,230.0,4.6,21.0
30.349,-85.788,20.0,220.0,5.1,21.0
30.349,-85.788,18.3,210.0,2.6,21.0
30.349,-85.788,16.7,0.0,0.0,21.0
30.349,-85.788,15.0,0.0,0.0,21.0
30.349,-85.788,15.6,210.0,1.5,21.0
30.349,-85.788,13.9,0.0,0.0,21.0
30.349,-85.788,14.0,0.0,0.0,21.0
30.349,-85.788,13.9,0.0,0.0,21.0
30.349,-85.788,14.4,0.0,0.0,21.0
30.349,-85.788,13.3,0.0,0.0,21.0
30.349,-85.788,13.9,0.0,0.0,21.0
30.349,-85.788,14.4,0.0,0.0,21.0
30.349,-85.788,14.4,0.0,0.0,21.0
30.349,-85.788,14.0,0.0,0.0,21.0
30.349,-85.788,13.9,0.0,0.0,21.0
30.349,-85.788,14.4,250.0,1.5,21.0
30.349,-85.788,15.6,270.0,2.6,21.0
30.349,-85.788,15.6,270.0,2.6,21.0
30.349,-85.788,16.0,280.0,3.1,21.0
30.349,-85.788,16.1,270.0,3.1,21.0
30.349,-85.788,0.0,0.0,0.0,21.0
30.349,-85.788,16.1,270.0,3.1,21.0
30.349,-85.788,16.1,280.0,3.1,21.0
30.349,-85.788,15.6,280.0,2.6,21.0
30.349,-85.788,15.0,250.0,2.1,21.0
30.349,-85.788,13.9,310.0,3.1,21.0
30.349,-85.788,12.2,310.0,3.1,21.0
30.349,-85.788,12.2,320.0,5.1,21.0
30.349,-85.788,12.2,320.0,6.7,21.0
30.349,-85.788,11.7,330.0,5.7,21.0
30.349,-85.788,11.1,320.0,5.7,21.0
30.349,-85.788,11.7,330.0,5.7,21.0
30.349,-85.788,12.8,350.0,6.7,21.0
30.349,-85.788,13.9,330.0,7.2,21.0
30.349,-85.788,15.0,320.0,7.7,21.0
30.349,-85.788,15.6,320.0,7.2,21.0
30.349,-85.788,15.6,310.0,7.7,21.0
30.349,-85.788,16.1,300.0,7.2,21.0
30.349,-85.788,16.7,330.0,5.1,21.0
30.349,-85.788,15.6,300.0,5.1,21.0
30.349,-85.788,12.8,300.0,4.1,21.0
30.349,-85.788,10.0,310.0,3.1,21.0
30.349,-85.788,8.9,310.0,3.1,21.0
30.349,-85.788,7.8,300.0,3.6,21.0
30.349,-85.788,6.7,310.0,3.6,21.0
30.349,-85.788,7.2,310.0,4.1,21.0
30.349,-85.788,6.7,300.0,3.6,21.0
30.349,-85.788,5.6,300.0,3.6,21.0
30.349,-85.788,0.0,0.0,0.0,21.0
30.349,-85.788,3.9,310.0,2.6,21.0
30.349,-85.788,3.9,300.0,2.6,21.0
30.349,-85.788,2.8,300.0,3.6,21.0
30.349,-85.788,2.8,310.0,3.1,21.0
30.349,-85.788,3.3,320.0,3.6,21.0
30.349,-85.788,3.3,340.0,3.1,21.0
30.349,-85.788,2.2,310.0,3.1,21.0
30.349,-85.788,5.0,320.0,3.6,21.0
30.349,-85.788,7.2,340.0,6.2,21.0
30.349,-85.788,9.4,330.0,6.2,21.0
30.349,-85.788,11.1,320.0,4.1,21.0
30.349,-85.788,12.8,340.0,6.2,21.0
30.349,-85.788,13.9,340.0,5.1,21.0
30.349,-85.788,14.4,320.0,6.2,21.0
30.349,-85.788,15.0,310.0,4.6,21.0
30.349,-85.788,13.9,330.0,5.1,21.0
30.349,-85.788,12.2,320.0,3.1,21.0
30.349,-85.788,7.8,300.0,2.6,21.0
30.349,-85.788,6.1,310.0,2.1,21.0
30.349,-85.788,5.0,330.0,2.1,21.0
30.349,-85.788,6.7,340.0,2.6,21.0
30.349,-85.788,6.1,360.0,2.6,21.0
30.349,-85.788,6.1,350.0,3.6,21.0
30.349,-85.788,5.6,360.0,3.1,21.0
30.349,-85.788,0.0,0.0,0.0,21.0
30.349,-85.788,5.0,360.0,3.1,21.0
30.349,-85.788,4.4,360.0,3.1,21.0
30.349,-85.788,3.9,360.0,2.6,21.0
30.349,-85.788,3.3,360.0,2.6,21.0
30.349,-85.788,3.3,10.0,2.6,21.0
30.349,-85.788,2.2,10.0,1.5,21.0
30.349,-85.788,2.8,10.0,2.6,21.0
30.349,-85.788,5.0,40.0,2.6,21.0
30.349,-85.788,8.3,70.0,2.1,21.0
30.349,-85.788,11.1,90.0,3.6,21.0
30.349,-85.788,12.8,40.0,3.6,21.0
30.349,-85.788,14.4,70.0,3.1,21.0
30.349,-85.788,14.4,30.0,1.5,21.0
30.349,-85.788,16.1,300.0,1.5,21.0
30.349,-85.788,16.7,30.0,2.1,21.0
30.349,-85.788,16.7,40.0,2.1,21.0
30.349,-85.788,13.9,0.0,0.0,21.0
30.349,-85.788,8.9,0.0,0.0,21.0
30.349,-85.788,7.2,0.0,0.0,21.0
30.349,-85.788,6.7,30.0,1.5,21.0
30.349,-85.788,6.7,0.0,0.0,21.0
30.349,-85.788,6.7,0.0,0.0,21.0
30.349,-85.788,7.8,0.0,0.0,21.0
30.349,-85.788,6.1,0.0,0.0,21.0
30.349,-85.788,0.0,0.0,0.0,21.0
30.349,-85.788,7.8,50.0,2.6,21.0
30.349,-85.788,7.8,0.0,0.0,21.0
30.349,-85.788,7.8,60.0,3.1,21.0
30.349,-85.788,9.4,60.0,4.1,21.0
30.349,-85.788,9.4,70.0,3.6,21.0
30.349,-85.788,9.4,60.0,3.1,21.0
30.349,-85.788,10.0,70.0,3.6,21.0
30.349,-85.788,10.0,70.0,2.6,21.0
30.349,-85.788,11.7,80.0,3.6,21.0
30.349,-85.788,13.9,80.0,3.6,21.0
30.349,-85.788,16.1,90.0,4.6,21.0
30.349,-85.788,17.2,100.0,5.7,21.0
30.349,-85.788,18.3,120.0,6.2,21.0
30.349,-85.788,19.4,130.0,5.7,21.0
30.349,-85.788,20.0,140.0,6.2,21.0
30.349,-85.788,19.4,130.0,6.2,21.0
30.349,-85.788,19.0,120.0,5.7,21.0
30.349,-85.788,19.4,130.0,7.2,21.0
30.349,-85.788,18.9,120.0,5.7,21.0
30.349,-85.788,18.9,130.0,6.2,21.0
30.349,-85.788,18.9,130.0,5.7,21.0
30.349,-85.788,18.9,120.0,4.6,21.0
30.349,-85.788,18.9,140.0,4.1,21.0
30.349,-85.788,18.9,130.0,5.7,21.0
30.349,-85.788,18.9,140.0,5.1,21.0
30.349,-85.788,18.3,140.0,5.1,21.0
30.349,-85.788,18.3,140.0,5.1,21.0
30.349,-85.788,18.3,140.0,5.1,21.0
30.349,-85.788,18.3,140.0,6.2,21.0
30.349,-85.788,18.3,150.0,5.1,21.0
30.349,-85.788,18.3,140.0,5.1,21.0
30.349,-85.788,19.0,150.0,4.6,21.0
30.349,-85.788,18.9,140.0,4.6,21.0
30.349,-85.788,19.4,150.0,4.6,21.0
30.349,-85.788,20.0,160.0,6.7,21.0
30.349,-85.788,20.0,160.0,6.2,21.0
30.349,-85.788,0.0,0.0,0.0,21.0
30.349,-85.788,20.0,170.0,5.7,21.0
30.349,-85.788,20.0,170.0,6.2,21.0
30.349,-85.788,20.0,180.0,6.2,21.0
30.349,-85.788,20.0,170.0,6.2,21.0
30.349,-85.788,19.4,180.0,5.7,21.0
30.349,-85.788,18.9,210.0,6.2,21.0
30.349,-85.788,18.9,210.0,6.7,21.0
30.349,-85.788,18.3,220.0,6.2,21.0
30.349,-85.788,18.0,210.0,4.6,21.0
30.349,-85.788,18.3,210.0,4.6,21.0
30.349,-85.788,17.8,220.0,2.6,21.0
30.349,-85.788,17.8,240.0,2.6,21.0
30.349,-85.788,17.8,260.0,2.1,21.0
30.349,-85.788,17.8,250.0,4.1,21.0
30.349,-85.788,17.0,240.0,5.1,21.0
30.349,-85.788,17.2,240.0,5.1,21.0
30.349,-85.788,16.7,230.0,3.1,21.0
30.349,-85.788,16.1,250.0,2.6,21.0
30.349,-85.788,15.0,260.0,2.6,21.0
30.349,-85.788,15.0,290.0,3.6,21.0
30.349,-85.788,15.0,260.0,2.6,21.0
30.349,-85.788,15.6,270.0,3.6,21.0
30.349,-85.788,15.0,280.0,2.6,21.0
30.349,-85.788,15.6,260.0,1.5,21.0
30.349,-85.788,16.7,280.0,3.1,21.0
30.349,-85.788,17.2,260.0,1.5,21.0
30.349,-85.788,18.3,280.0,4.1,21.0
30.349,-85.788,19.4,300.0,5.1,21.0
30.349,-85.788,20.0,260.0,5.7,21.0
30.349,-85.788,20.0,260.0,4.6,21.0
30.349,-85.788,20.0,250.0,5.1,21.0
30.349,-85.788,19.4,300.0,5.1,21.0
30.349,-85.788,17.8,300.0,5.1,21.0
30.349,-85.788,12.8,300.0,7.7,21.0
30.349,-85.788,10.6,310.0,5.7,21.0
-29.917,-71.2,15.5,280.0,4.6,146.0
-29.916,-71.2,16.0,280.0,4.6,147.0
-29.916,-71.2,15.0,270.0,3.1,147.0
-29.916,-71.2,15.0,0.0,0.0,147.0
-29.917,-71.2,14.4,0.0,0.0,146.0
-29.916,-71.2,14.0,0.0,0.0,147.0
-29.916,-71.2,14.0,0.0,0.0,147.0
-29.916,-71.2,14.0,0.0,0.0,147.0
-29.917,-71.2,14.0,0.0,0.0,146.0
-29.916,-71.2,14.0,0.0,0.0,147.0
-29.916,-71.2,14.0,0.0,0.0,147.0
-29.916,-71.2,14.0,0.0,0.0,147.0
-29.917,-71.2,14.2,0.0,0.0,146.0
-29.916,-71.2,14.0,0.0,0.0,147.0
-29.916,-71.2,14.0,0.0,0.0,147.0
-29.916,-71.2,15.0,0.0,0.0,147.0
-29.917,-71.2,15.3,170.0,2.1,146.0
-29.916,-71.2,15.0,170.0,2.1,147.0
-29.916,-71.2,17.0,310.0,2.1,147.0
-29.916,-71.2,19.0,280.0,4.6,147.0
-29.917,-71.2,19.1,290.0,5.1,146.0
-29.916,-71.2,19.0,290.0,5.1,147.0
-29.916,-71.2,18.0,290.0,6.7,147.0
-29.916,-71.2,19.0,290.0,6.2,147.0
-29.917,-71.2,19.9,290.0,6.7,146.0
-29.916,-71.2,20.0,290.0,6.7,147.0
-29.916,-71.2,21.0,290.0,6.7,147.0
-29.916,-71.2,20.0,280.0,6.7,147.0
-29.917,-71.2,19.3,290.0,6.7,146.0
-29.916,-71.2,19.0,290.0,6.7,147.0
-29.916,-71.2,18.0,310.0,5.7,147.0
-29.916,-71.2,17.0,300.0,5.1,147.0
-29.917,-71.2,15.6,320.0,4.1,146.0
-29.916,-71.2,16.0,320.0,4.1,147.0
-29.916,-71.2,15.0,300.0,3.1,147.0
-29.916,-71.2,15.0,290.0,3.1,147.0
-29.917,-71.2,15.3,280.0,1.5,146.0
-29.916,-71.2,15.0,280.0,1.5,147.0
-29.916,-71.2,15.0,240.0,2.1,147.0
-29.916,-71.2,15.0,0.0,0.5,147.0
-29.917,-71.2,14.7,120.0,2.1,146.0
-29.916,-71.2,15.0,120.0,2.1,147.0
-29.916,-71.2,14.0,0.0,0.5,147.0
-29.916,-71.2,14.0,340.0,2.1,147.0
-29.917,-71.2,13.5,110.0,1.5,146.0
-29.916,-71.2,14.0,110.0,1.5,147.0
-29.916,-71.2,14.0,0.0,0.0,147.0
-29.916,-71.2,15.0,300.0,3.1,147.0
-29.917,-71.2,16.4,280.0,3.1,146.0
-29.916,-71.2,16.0,280.0,3.1,147.0
-29.916,-71.2,16.0,270.0,3.6,147.0
-29.916,-71.2,17.0,310.0,4.6,147.0
-29.917,-71.2,17.9,280.0,5.7,146.0
-29.916,-71.2,18.0,280.0,5.7,147.0
-29.916,-71.2,19.0,280.0,7.2,147.0
-29.916,-71.2,19.0,290.0,6.2,147.0
-29.917,-71.2,20.6,290.0,6.2,146.0
-29.916,-71.2,21.0,290.0,6.2,147.0
-29.916,-71.2,20.0,300.0,6.2,147.0
-29.916,-71.2,20.0,290.0,6.7,147.0
-29.917,-71.2,19.2,290.0,6.7,146.0
-29.916,-71.2,19.0,290.0,6.7,147.0
-29.916,-71.2,19.0,290.0,6.2,147.0
-29.916,-71.2,18.0,300.0,5.7,147.0
-29.917,-71.2,15.7,310.0,4.6,146.0
-29.916,-71.2,16.0,310.0,4.6,147.0
-29.916,-71.2,15.0,290.0,3.1,147.0
-29.916,-71.2,15.0,300.0,3.1,147.0
-29.917,-71.2,14.2,280.0,2.6,146.0
-29.916,-71.2,14.0,280.0,2.6,147.0
-29.916,-71.2,14.0,240.0,1.0,147.0
-29.916,-71.2,14.0,130.0,1.0,147.0
-29.917,-71.2,14.0,110.0,1.0,146.0
-29.916,-71.2,14.0,110.0,1.0,147.0
-29.916,-71.2,14.0,340.0,1.0,147.0
-29.916,-71.2,14.0,350.0,1.0,147.0
-29.917,-71.2,12.9,140.0,1.5,146.0
-29.916,-71.2,13.0,140.0,1.5,147.0
-29.916,-71.2,13.0,130.0,1.5,147.0
-29.916,-71.2,14.0,340.0,1.0,147.0
-29.917,-71.2,15.9,250.0,3.6,146.0
-29.916,-71.2,16.0,250.0,3.6,147.0
-29.916,-71.2,18.0,210.0,1.0,147.0
-29.916,-71.2,18.0,250.0,4.6,147.0
-29.917,-71.2,18.6,260.0,4.6,146.0
-29.916,-71.2,19.0,260.0,4.6,147.0
-29.916,-71.2,19.0,270.0,6.7,147.0
-29.916,-71.2,20.0,270.0,5.7,147.0
-29.917,-71.2,19.5,280.0,6.7,146.0
-29.916,-71.2,20.0,280.0,6.7,147.0
-29.916,-71.2,19.0,270.0,4.6,147.0
-29.916,-71.2,20.0,280.0,6.2,147.0
-29.917,-71.2,18.9,290.0,5.7,146.0
-29.916,-71.2,19.0,290.0,5.7,147.0
-29.916,-71.2,18.0,300.0,5.1,147.0
-29.916,-71.2,17.0,290.0,5.1,147.0
-29.917,-71.2,16.6,300.0,3.6,146.0
-29.916,-71.2,17.0,300.0,3.6,147.0
-29.916,-71.2,15.0,310.0,2.6,147.0
-29.916,-71.2,14.0,270.0,2.1,147.0
-29.917,-71.2,14.0,280.0,2.6,146.0
-29.916,-71.2,14.0,280.0,2.6,147.0
-29.916,-71.2,14.0,270.0,2.6,147.0
-29.916,-71.2,14.0,240.0,2.1,147.0
-29.917,-71.2,14.0,90.0,1.0,146.0
-29.916,-71.2,14.0,90.0,1.0,147.0
-29.916,-71.2,14.0,0.0,0.0,147.0
-29.916,-71.2,14.0,0.0,0.0,147.0
-29.917,-71.2,14.2,310.0,2.1,146.0
-29.916,-71.2,14.0,310.0,2.1,147.0
-29.916,-71.2,15.0,230.0,1.5,147.0
-29.916,-71.2,15.0,290.0,1.0,147.0
-29.917,-71.2,15.0,290.0,3.1,146.0
-29.916,-71.2,15.0,290.0,3.1,147.0
-29.916,-71.2,16.0,270.0,2.6,147.0
-29.917,-71.2,16.6,230.0,2.6,146.0
-29.916,-71.2,17.0,230.0,2.6,147.0
-29.916,-71.2,19.0,250.0,4.1,147.0
-29.916,-71.2,20.0,280.0,5.1,147.0
-29.917,-71.2,19.3,290.0,5.7,146.0
-29.916,-71.2,19.0,290.0,5.7,147.0
-29.916,-71.2,20.0,280.0,5.7,147.0
-29.916,-71.2,19.0,270.0,6.2,147.0
-29.917,-71.2,18.7,270.0,5.1,146.0
-29.916,-71.2,19.0,270.0,5.1,147.0
-29.916,-71.2,18.0,270.0,4.6,147.0
-29.916,-71.2,17.0,280.0,4.6,147.0
-29.917,-71.2,16.0,280.0,3.6,146.0
-29.916,-71.2,16.0,280.0,3.6,147.0
-29.916,-71.2,16.0,310.0,2.6,147.0
-29.916,-71.2,15.0,0.0,0.0,147.0
-29.917,-71.2,14.8,270.0,2.1,146.0
-29.916,-71.2,15.0,270.0,2.1,147.0
-29.916,-71.2,15.0,330.0,1.0,147.0
-29.916,-71.2,15.0,0.0,0.0,147.0
-29.917,-71.2,14.1,300.0,1.0,146.0
-29.916,-71.2,14.0,300.0,1.0,147.0
-29.916,-71.2,14.0,0.0,0.0,147.0
-29.916,-71.2,14.0,70.0,1.5,147.0
-29.916,-71.2,13.0,290.0,2.1,147.0
-29.916,-71.2,15.0,280.0,3.1,147.0
-29.917,-71.2,15.4,270.0,3.1,146.0
-29.916,-71.2,15.0,270.0,3.1,147.0
-29.916,-71.2,16.0,280.0,2.6,147.0
-29.916,-71.2,17.0,260.0,3.6,147.0
-29.917,-71.2,17.5,250.0,3.6,146.0
-29.916,-71.2,18.0,250.0,3.6,147.0
-29.916,-71.2,20.0,210.0,2.1,147.0
-29.916,-71.2,22.0,280.0,6.2,147.0
-29.917,-71.2,21.6,290.0,5.1,146.0
-29.916,-71.2,22.0,290.0,5.1,147.0
-29.916,-71.2,21.0,280.0,5.7,147.0
-29.916,-71.2,21.0,280.0,5.7,147.0
-29.917,-71.2,20.7,260.0,5.1,146.0
-29.916,-71.2,21.0,260.0,5.1,147.0
-29.916,-71.2,20.0,280.0,5.1,147.0
-29.916,-71.2,19.0,270.0,4.1,147.0
-29.917,-71.2,17.6,310.0,3.1,146.0
-29.916,-71.2,18.0,310.0,3.1,147.0
-29.916,-71.2,17.0,310.0,2.6,147.0
-29.916,-71.2,17.0,290.0,2.1,147.0
-29.917,-71.2,16.6,250.0,1.5,146.0
-29.916,-71.2,17.0,250.0,1.5,147.0
-29.916,-71.2,16.0,0.0,1.0,147.0
-29.916,-71.2,16.0,270.0,2.1,147.0
-29.917,-71.2,15.3,300.0,2.1,146.0
-29.916,-71.2,15.0,300.0,2.1,147.0
-29.916,-71.2,15.0,300.0,2.1,147.0
-29.916,-71.2,16.0,0.0,0.5,147.0
-29.917,-71.2,15.7,0.0,0.0,146.0
-29.916,-71.2,16.0,0.0,0.0,147.0
-29.916,-71.2,16.0,110.0,1.5,147.0
-29.916,-71.2,16.0,0.0,0.0,147.0
-29.917,-71.2,16.8,90.0,1.5,146.0
-29.916,-71.2,17.0,90.0,1.5,147.0
-29.916,-71.2,19.0,100.0,1.5,147.0
-29.916,-71.2,20.0,270.0,3.6,147.0
-29.917,-71.2,21.8,260.0,4.1,146.0
-29.916,-71.2,22.0,260.0,4.1,147.0
-29.916,-71.2,22.0,270.0,7.2,147.0
-29.916,-71.2,22.0,270.0,7.2,147.0
-29.917,-71.2,22.0,280.0,6.2,146.0
-29.916,-71.2,22.0,280.0,6.2,147.0
-29.916,-71.2,22.0,260.0,5.1,147.0
-29.916,-71.2,22.0,260.0,5.7,147.0
-29.917,-71.2,21.8,270.0,5.1,146.0
-29.916,-71.2,22.0,270.0,5.1,147.0
-29.916,-71.2,21.0,260.0,6.7,147.0
-29.916,-71.2,19.0,290.0,4.1,147.0
-29.917,-71.2,18.1,310.0,3.1,146.0
-29.916,-71.2,18.0,310.0,3.1,147.0
-29.916,-71.2,17.0,290.0,2.1,147.0
-29.916,-71.2,17.0,290.0,2.6,147.0
-29.917,-71.2,15.9,290.0,3.1,146.0
-29.916,-71.2,16.0,290.0,3.1,147.0
-29.916,-71.2,16.0,320.0,2.1,147.0
-29.916,-71.2,16.0,50.0,1.0,147.0
-29.917,-71.2,14.7,120.0,2.6,146.0
-29.916,-71.2,15.0,120.0,2.6,147.0
-29.916,-71.2,15.0,130.0,2.6,147.0
-29.916,-71.2,15.0,120.0,2.6,147.0
-29.917,-71.2,14.3,160.0,1.5,146.0
-29.916,-71.2,14.0,160.0,1.5,147.0
-29.916,-71.2,14.0,130.0,1.0,147.0
-29.916,-71.2,15.0,120.0,1.0,147.0
-29.917,-71.2,17.7,100.0,1.0,146.0
-29.916,-71.2,18.0,100.0,1.0,147.0
-29.916,-71.2,19.0,300.0,3.1,147.0
-29.916,-71.2,20.0,280.0,5.1,147.0
-29.917,-71.2,20.6,280.0,6.2,146.0
-29.916,-71.2,21.0,280.0,6.2,147.0
-29.916,-71.2,21.0,260.0,6.2,147.0
-29.916,-71.2,22.0,260.0,6.7,147.0
-29.917,-71.2,20.8,260.0,6.2,146.0
-29.916,-71.2,21.0,260.0,6.2,147.0
-29.916,-71.2,21.0,260.0,6.2,147.0
-29.916,-71.2,20.0,270.0,6.2,147.0
-29.917,-71.2,18.8,270.0,5.1,146.0
-29.916,-71.2,19.0,270.0,5.1,147.0
-29.916,-71.2,18.0,270.0,4.1,147.0
-29.916,-71.2,18.0,270.0,4.1,147.0
-29.917,-71.2,17.7,290.0,3.6,146.0
-29.916,-71.2,18.0,290.0,3.6,147.0
-29.916,-71.2,17.0,290.0,4.1,147.0
-29.916,-71.2,17.0,310.0,2.1,147.0
-29.917,-71.2,17.3,330.0,1.5,146.0
-29.916,-71.2,17.0,330.0,1.5,147.0
-29.916,-71.2,18.0,270.0,2.1,147.0
-29.916,-71.2,17.0,350.0,1.5,147.0
-29.917,-71.2,17.7,90.0,3.1,146.0
-29.916,-71.2,18.0,90.0,3.1,147.0
-29.916,-71.2,18.0,100.0,1.5,147.0
-29.916,-71.2,17.0,160.0,1.5,147.0
-29.917,-71.2,16.3,160.0,1.5,146.0
-29.916,-71.2,16.0,160.0,1.5,147.0
-29.916,-71.2,16.0,160.0,1.5,147.0
-29.916,-71.2,18.0,0.0,0.0,147.0
-29.917,-71.2,18.1,0.0,0.0,146.0
-29.916,-71.2,18.0,0.0,1.0,147.0
-29.916,-71.2,19.0,320.0,1.5,147.0
-29.916,-71.2,21.0,310.0,4.6,147.0
-29.917,-71.2,21.8,300.0,6.2,146.0
-29.916,-71.2,22.0,300.0,6.2,147.0
-29.916,-71.2,22.0,280.0,6.2,147.0
-29.916,-71.2,22.0,310.0,7.2,147.0
-29.917,-71.2,22.2,290.0,7.2,146.0
-29.916,-71.2,22.0,290.0,7.2,147.0
-29.916,-71.2,22.0,290.0,7.7,147.0
-29.917,-71.2,21.2,290.0,6.7,146.0
-29.916,-71.2,21.0,290.0,6.7,147.0
-29.916,-71.2,21.0,270.0,5.1,147.0
-29.916,-71.2,20.0,270.0,5.1,147.0
-29.917,-71.2,17.3,0.0,0.0,146.0
-29.916,-71.2,17.0,0.0,0.0,147.0
-29.916,-71.2,17.0,0.0,0.0,147.0
-29.916,-71.2,16.0,0.0,0.0,147.0
-29.917,-71.2,16.2,0.0,0.0,146.0
-29.916,-71.2,16.0,0.0,0.0,147.0
-29.916,-71.2,16.0,0.0,0.0,147.0
-29.916,-71.2,15.0,0.0,0.0,147.0
-29.917,-71.2,15.5,0.0,0.0,146.0
-29.916,-71.2,16.0,0.0,0.0,147.0
-29.916,-71.2,16.0,0.0,0.0,147.0
-29.916,-71.2,15.0,0.0,0.0,147.0
-29.917,-71.2,14.4,0.0,0.0,146.0
-29.916,-71.2,14.0,0.0,0.0,147.0
-29.916,-71.2,14.0,0.0,0.0,147.0
-29.916,-71.2,15.0,0.0,0.0,147.0
-29.917,-71.2,17.0,280.0,3.1,146.0
-29.916,-71.2,17.0,280.0,3.1,147.0
-29.916,-71.2,18.0,270.0,4.1,147.0
-29.916,-71.2,19.0,270.0,5.1,147.0
-29.917,-71.2,20.3,300.0,5.7,146.0
-29.916,-71.2,20.0,300.0,5.7,147.0
-29.916,-71.2,21.0,280.0,5.7,147.0
-29.916,-71.2,22.0,290.0,6.2,147.0
-29.917,-71.2,20.8,300.0,7.2,146.0
-29.916,-71.2,21.0,300.0,7.2,147.0
-29.916,-71.2,21.0,290.0,7.7,147.0
-29.916,-71.2,20.0,280.0,7.2,147.0
-29.917,-71.2,20.1,290.0,6.2,146.0
-29.916,-71.2,20.0,290.0,6.2,147.0
-29.916,-71.2,19.0,290.0,3.1,147.0
-29.916,-71.2,17.0,0.0,0.0,147.0
-29.917,-71.2,16.6,280.0,2.1,146.0
-29.916,-71.2,17.0,280.0,2.1,147.0
-29.916,-71.2,16.0,300.0,3.6,147.0
-29.916,-71.2,16.0,320.0,3.1,147.0
-29.917,-71.2,16.0,140.0,1.5,146.0
-29.916,-71.2,16.0,140.0,1.5,147.0
-29.916,-71.2,16.0,0.0,2.1,147.0
-29.916,-71.2,15.0,310.0,1.5,147.0
-29.917,-71.2,14.4,170.0,1.0,146.0
-29.916,-71.2,14.0,170.0,1.0,147.0
-29.916,-71.2,14.0,140.0,1.5,147.0
-29.916,-71.2,15.0,250.0,2.1,147.0
-29.917,-71.2,14.5,320.0,1.5,146.0
-29.916,-71.2,15.0,320.0,1.5,147.0
-29.916,-71.2,14.0,0.0,1.0,147.0
-29.916,-71.2,15.0,0.0,1.0,147.0
-29.917,-71.2,16.5,70.0,1.5,146.0
-29.916,-71.2,17.0,70.0,1.5,147.0
-29.916,-71.2,19.0,270.0,1.5,147.0
-29.916,-71.2,20.0,280.0,4.1,147.0
-29.917,-71.2,19.0,280.0,5.7,146.0
-29.916,-71.2,19.0,280.0,5.7,147.0
-29.916,-71.2,20.0,290.0,6.2,147.0
-29.916,-71.2,21.0,290.0,7.2,147.0
-29.917,-71.2,20.3,300.0,6.7,146.0
-29.916,-71.2,20.0,300.0,6.7,147.0
-29.916,-71.2,20.0,310.0,5.7,147.0
-29.916,-71.2,20.0,290.0,5.7,147.0
-29.917,-71.2,19.5,300.0,5.7,146.0
-29.916,-71.2,20.0,300.0,5.7,147.0
-29.916,-71.2,19.0,300.0,1.5,147.0
-29.916,-71.2,17.0,290.0,2.1,147.0
-29.917,-71.2,15.4,290.0,3.1,146.0
-29.916,-71.2,15.0,290.0,3.1,147.0
-29.916,-71.2,15.0,290.0,3.1,147.0
-29.916,-71.2,15.0,300.0,2.6,147.0
-29.917,-71.2,15.3,320.0,2.1,146.0
-29.916,-71.2,15.0,320.0,2.1,147.0
-29.916,-71.2,15.0,310.0,3.6,147.0
-29.916,-71.2,15.0,330.0,2.6,147.0
