ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Damage Cost,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
5869284,HN668807,2007-10-24 23:00:00,049XX W WEST END AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,934,False,False,1532,15,28,25,03,1143315,1900566,2007,ERROR,41.883190721,-87.749200857,"(41.883190721, -87.749200857)"
2703495,HJ328167,2003-04-27 16:00:00,053XX S MAY ST,0610,BURGLARY,FORCIBLE ENTRY,ABANDONED BUILDING,3328,False,False,934,NA,16,61,05,1169605,1869148,2003,ERROR,41.796445235,-87.653575559,"(41.796445235, -87.653575559)"
4257280,HL574185,2005-08-27 01:30:00,084XX S ELIZABETH ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,2999,False,False,613,6,21,71,05,1169506,1848666,2005,ERROR,41.740242188,-87.65453137,"(41.740242188, -87.65453137)"
5932502,HN731979,2007-11-28 09:30:00,077XX S BURNHAM AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",3095,False,False,421,4,7,43,08B,1196020,1854375,2007,2007-11-12 01:04:21,41.755293165,-87.557200019,"(41.755293165, -87.557200019)"
6238887,HP326210,2008-05-09 08:00:00,011XX N CLARK ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),1292,False,False,1824,18,42,8,06,1175376,1907750,2008,2008-12-05 11:05:25,41.902244823,-87.631255595,"(41.902244823, -87.631255595)"
1875426,G723872,2001-12-03 03:00:00,043XX S SAWYER AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4250,False,False,821,NA,NA,NA,07,1155459,1875390,2001,ERROR,41.813869382,-87.705283202,"(41.813869382, -87.705283202)"
7725847,HS533443,2010-09-25 13:18:00,023XX N LONG AVE,0810,THEFT,OVER $500,PARK PROPERTY,2755,False,False,2515,25,37,19,06,1139957,1914995,2010,ERROR,41.922847656,-87.761178414,"(41.922847656, -87.761178414)"
3451995,HK003019,2004-07-24 01:30:00,013XX N HALSTED ST,2027,NARCOTICS,POSS: CRACK,STREET,687,True,False,1822,18,27,8,18,1170807,1909089,2004,ERROR,41.906020499,-87.647998785,"(41.906020499, -87.647998785)"
4626034,HM223084,2006-03-09 20:19:52,060XX S HARPER AVE,0890,THEFT,FROM BUILDING,APARTMENT,985,False,True,314,3,5,42,06,1187444,1865041,2006,ERROR,41.784769597,-87.588289691,"(41.784769597, -87.588289691)"
2635210,HJ244826,2003-03-17 22:30:00,041XX W NORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4737,False,False,2534,25,30,23,07,1148753,1910358,2003,ERROR,41.90995769,-87.728978726,"(41.90995769, -87.728978726)"
4038854,HL311429,2005-04-22 14:30:00,055XX N LINCOLN AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,HOTEL/MOTEL,2883,True,False,2011,20,40,4,16,1158216,1936790,2005,ERROR,41.982300536,-87.693490542,"(41.982300536, -87.693490542)"
4031728,HL384570,2005-05-28 07:00:00,003XX N LATROBE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4941,False,False,1523,15,28,25,07,1141271,1901864,2005,2007-11-06 15:52:33,41.886790527,-87.756674616,"(41.886790527, -87.756674616)"
9537378,HX190485,2014-03-19 09:02:00,118XX S PERRY AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,2791,False,True,522,5,34,53,04B,1177670,1826389,2014,2014-04-04 00:38:54,41.678930434,-87.625290705,"(41.678930434, -87.625290705)"
7080558,HR488689,2009-08-17 13:55:00,012XX W ARTHUR AVE,0850,THEFT,ATTEMPT THEFT,SIDEWALK,2422,False,False,2432,24,40,1,06,1166693,1943419,2009,ERROR,42.000312672,-87.662123274,"(42.000312672, -87.662123274)"
6119164,HP210946,2008-03-06 13:17:00,020XX N SEDGWICK ST,0460,BATTERY,SIMPLE,STREET,3739,True,False,1814,18,43,7,08B,1173293,1914116,2008,2008-10-03 08:28:03,41.919759963,-87.638717325,"(41.919759963, -87.638717325)"
5259619,HN135255,2007-01-20 17:00:00,041XX N CLARENDON AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,2690,False,False,2322,19,46,3,05,1170144,1927369,2007,2007-12-02 06:20:13,41.956196167,-87.649898952,"(41.956196167, -87.649898952)"
9177023,HW321951,2013-06-16 23:00:00,002XX W 103RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,4706,True,False,511,5,9,49,18,1176620,1836684,2013,ERROR,41.707205049,-87.628825892,"(41.707205049, -87.628825892)"
2827497,HJ477324,2003-07-07 01:35:00,046XX N CLIFTON AVE,0460,BATTERY,SIMPLE,STREET,1471,False,False,2311,19,46,3,08B,1167640,1930699,2003,ERROR,41.965388238,-87.659007885,"(41.965388238, -87.659007885)"
3012718,HJ716464,2003-10-25 02:42:00,042XX W KAMERLING AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,1750,False,False,2534,25,37,23,06,1147558,1908601,2003,2014-04-12 12:43:35,41.905159324,-87.733413851,"(41.905159324, -87.733413851)"
3294036,HK326749,2004-04-25 21:00:00,051XX W BLOOMINGDALE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,4527,False,False,2533,25,37,25,05,1141931,1911525,2004,ERROR,41.913289233,-87.754011314,"(41.913289233, -87.754011314)"
6803317,HR213727,2009-03-12 16:00:00,0000X N STATE ST,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,4883,False,False,122,1,42,32,06,1176328,1900431,2009,ERROR,41.882139677,-87.627979796,"(41.882139677, -87.627979796)"
9971989,HY161202,2015-02-23 14:56:00,004XX E 48TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,404,False,True,223,2,3,38,06,1180243,1873338,2015,2015-06-03 12:42:07,41.807705499,-87.614436883,"(41.807705499, -87.614436883)"
6271204,HP353232,2008-05-23 19:45:00,094XX S BURNSIDE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,3954,False,False,633,6,9,44,08A,1182714,1842560,2008,2008-02-06 06:39:38,41.72319054,-87.60632814,"(41.72319054, -87.60632814)"
2826618,HJ482716,2003-04-01 13:00:00,034XX W CARROLL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,3974,False,False,1123,11,28,27,05,1153347,1902226,2003,ERROR,41.887552644,-87.712318379,"(41.887552644, -87.712318379)"
7953888,HT186007,2011-03-02 19:00:00,007XX N WABASH AVE,0820,THEFT,$500 AND UNDER,STREET,92,False,False,1834,18,42,8,06,1176565,1905227,2011,2011-03-03 06:43:40,41.895294805,-87.626964572,"(41.895294805, -87.626964572)"
3979852,HL343037,2005-05-07 19:00:00,016XX E 50TH ST,0810,THEFT,OVER $500,STREET,749,False,False,2132,2,4,39,06,1188465,1872158,2005,2014-04-12 12:43:35,41.804274819,-87.584318985,"(41.804274819, -87.584318985)"
4101174,HL441592,2005-06-24 16:00:00,061XX S WESTERN AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),44,False,False,825,8,15,66,06,1161471,1863600,2005,2014-04-12 12:43:35,41.781393417,-87.683557482,"(41.781393417, -87.683557482)"
2613348,HJ215734,2003-01-16 16:00:00,077XX S WESTERN AVE,0820,THEFT,$500 AND UNDER,STREET,157,False,False,835,NA,18,70,06,1161675,1853495,2003,2014-04-12 12:43:35,41.753659623,-87.683089644,"(41.753659623, -87.683089644)"
5184536,HM766200,2006-12-09 17:00:00,031XX W 31ST ST,0820,THEFT,$500 AND UNDER,STREET,311,False,False,1033,10,12,30,06,1155985,1883878,2006,2014-04-12 12:43:35,41.837150955,-87.703125393,"(41.837150955, -87.703125393)"
8230238,HT464106,2011-08-24 19:15:00,113XX S STEWART AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,3176,False,False,2233,22,34,49,04B,1175621,1829403,2011,ERROR,41.687247278,-87.632701111,"(41.687247278, -87.632701111)"
7374070,HS176750,2010-02-22 20:50:00,019XX S PULASKI RD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,4263,True,False,1014,10,24,29,15,1150062,1890214,2010,ERROR,41.854654939,-87.724694776,"(41.854654939, -87.724694776)"
5274149,HN143339,2007-01-25 19:00:00,079XX S COTTAGE GROVE AVE,1330,CRIMINAL TRESPASS,TO LAND,TAVERN/LIQUOR STORE,1997,True,False,624,6,8,44,26,1182965,1852736,2007,ERROR,41.751108806,-87.605093358,"(41.751108806, -87.605093358)"
5487050,HN286402,2007-04-16 14:00:00,039XX N LAWNDALE AVE,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,"SCHOOL, PUBLIC, BUILDING",640,True,False,1732,17,39,16,26,1150988,1925736,2007,ERROR,41.95211271,-87.720364302,"(41.95211271, -87.720364302)"
9176249,HW319713,2013-06-15 10:45:00,069XX S CRANDON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,2794,False,True,331,3,5,43,08B,1192569,1859188,2013,ERROR,41.76858515,-87.569690199,"(41.76858515, -87.569690199)"
5970003,HN765590,2007-12-18 14:00:00,028XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,VEHICLE-COMMERCIAL,352,False,False,1412,14,35,21,06,1152714,1918810,2007,2014-04-12 12:43:35,41.933073195,-87.71420336,"(41.933073195, -87.71420336)"
4936885,HM544641,2006-08-16 20:30:00,095XX S INDIANA AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,4828,True,False,511,5,6,49,03,1179217,1841960,2006,ERROR,41.72162439,-87.619155472,"(41.72162439, -87.619155472)"
9474839,HX128512,2014-01-26 16:00:00,019XX W PETERSON AVE,0850,THEFT,ATTEMPT THEFT,RESTAURANT,3213,True,False,2413,24,40,2,06,1162040,1939914,2014,ERROR,41.990793656,-87.679339104,"(41.990793656, -87.679339104)"
7802326,HS611894,2010-11-11 18:45:00,004XX S KEDZIE AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,174,False,False,1134,11,28,27,06,1155148,1897810,2010,ERROR,41.87539874,-87.705823098,"(41.87539874, -87.705823098)"
7731223,HS539017,2010-09-28 22:26:00,007XX S CALIFORNIA AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,4969,True,False,1135,11,2,27,18,1157851,1896880,2010,ERROR,41.872792072,-87.695924058,"(41.872792072, -87.695924058)"
5221374,HN105437,2007-01-04 02:13:58,088XX S MARSHFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,600,True,True,2221,22,21,71,08B,1166921,1846213,2007,2014-04-12 12:43:35,41.733566359,-87.664072408,"(41.733566359, -87.664072408)"
4542176,HL749208,2005-11-22 06:19:20,045XX W CERMAK RD,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,2808,True,False,1012,10,24,29,16,1146657,1889031,2005,ERROR,41.851474184,-87.737222838,"(41.851474184, -87.737222838)"
4562689,HM152355,2006-01-29 19:30:00,020XX N LAWLER AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,3832,False,False,2522,25,31,19,05,1142381,1913021,2006,ERROR,41.917386066,-87.752320857,"(41.917386066, -87.752320857)"
9707558,HX357398,2014-07-23 17:30:00,020XX E 71ST ST,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,SMALL RETAIL STORE,1641,True,False,331,3,5,43,08A,1191387,1858371,2014,ERROR,41.766371955,-87.574049171,"(41.766371955, -87.574049171)"
4714041,HM227293,2006-03-11 20:25:00,065XX S WOLCOTT AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,622,True,False,726,7,15,67,18,1164765,1861497,2006,ERROR,41.775553569,-87.671540228,"(41.775553569, -87.671540228)"
5921937,HN718848,2007-11-20 17:36:30,059XX S PAULINA ST,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,3639,False,False,714,7,15,67,08A,1165991,1865160,2007,2007-02-12 01:04:24,41.785579331,-87.66694177,"(41.785579331, -87.66694177)"
3218316,HK228080,2004-03-03 15:00:00,039XX W 79TH ST,0330,ROBBERY,AGGRAVATED,"SCHOOL, PUBLIC, GROUNDS",4389,False,False,834,8,18,70,03,1151161,1851841,2004,ERROR,41.749332365,-87.721663241,"(41.749332365, -87.721663241)"
3487515,HK557821,2004-08-14 06:20:00,006XX N LONG AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,4892,False,False,1524,15,37,25,14,1140252,1903605,2004,ERROR,41.891586777,-87.760374016,"(41.891586777, -87.760374016)"
2451451,HH777241,2002-11-13 04:00:00,084XX S DREXEL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3522,False,False,632,6,8,44,07,1183741,1848976,2002,ERROR,41.740772908,-87.602366784,"(41.740772908, -87.602366784)"
4502366,HL808084,2005-12-24 13:00:00,066XX N ASHLAND AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,2954,False,False,2432,24,40,1,26,1164366,1944194,2005,ERROR,42.002489027,-87.670661713,"(42.002489027, -87.670661713)"
4931618,HM406308,2006-06-10 20:45:38,026XX W 47TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,3205,True,False,911,9,12,58,18,1159669,1873369,2006,ERROR,41.808238032,-87.689895989,"(41.808238032, -87.689895989)"
3614068,HK707958,2004-10-24 23:00:00,066XX S MAY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,3727,False,True,724,7,17,68,08B,1169839,1860579,2004,ERROR,41.77292581,-87.652966109,"(41.77292581, -87.652966109)"
3751122,HK756140,2004-11-17 11:30:00,071XX S VERNON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,2489,True,False,323,3,6,69,18,1180514,1858040,2004,ERROR,41.765720129,-87.613912421,"(41.765720129, -87.613912421)"
8775540,HV450164,2012-08-28 03:10:00,040XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,3867,True,True,213,2,3,38,08B,1179057,1878335,2012,ERROR,41.821444824,-87.618634338,"(41.821444824, -87.618634338)"
3361951,HK409235,2004-06-04 00:01:00,022XX S WASHTENAW AVE,0820,THEFT,$500 AND UNDER,STREET,380,False,False,1034,10,28,30,06,1158665,1889279,2004,2014-04-12 12:43:35,41.851917522,-87.693143577,"(41.851917522, -87.693143577)"
6028483,HP130477,2008-01-18 08:00:00,054XX S BISHOP ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,4831,False,False,933,9,16,61,05,1167547,1868813,2008,2008-10-02 09:00:51,41.795570365,-87.661132024,"(41.795570365, -87.661132024)"
3491821,HK563513,2004-08-17 14:22:57,115XX S CHURCH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,1773,False,False,2212,22,34,75,14,1165666,1828209,2004,ERROR,41.684187135,-87.669178838,"(41.684187135, -87.669178838)"
3018372,HJ720023,2003-10-25 01:00:00,038XX W 31ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,2821,False,False,1031,10,22,30,08B,1151504,1883738,2003,ERROR,41.836855819,-87.719571859,"(41.836855819, -87.719571859)"
1354914,G057397,2001-01-28 06:00:00,105XX S TRUMBULL AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,1221,False,False,2211,NA,NA,NA,14,1155237,1834766,2001,ERROR,41.702395083,-87.707182113,"(41.702395083, -87.707182113)"
4569529,HM158752,2006-01-23 08:00:00,072XX S RHODES AVE,0560,ASSAULT,SIMPLE,APARTMENT,3176,False,True,323,3,6,69,08A,1181195,1857297,2006,ERROR,41.763665603,-87.611439209,"(41.763665603, -87.611439209)"
6806076,HR217090,2009-03-15 12:05:00,054XX N LINCOLN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,346,False,False,2011,20,40,4,06,1158464,1936018,2009,ERROR,41.980177046,-87.692599697,"(41.980177046, -87.692599697)"
6083955,HP180648,2008-02-17 16:45:01,049XX S LA CROSSE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,3195,False,False,814,8,23,56,14,1144901,1871417,2008,ERROR,41.803172073,-87.744111245,"(41.803172073, -87.744111245)"
8807854,HV481114,2012-09-18 08:00:00,006XX E GRAND AVE,0810,THEFT,OVER $500,OTHER,674,False,False,1834,18,42,8,06,1180766,1904096,2012,ERROR,41.89209535,-87.611570504,"(41.89209535, -87.611570504)"
2338089,HH593976,2002-08-20 19:30:00,029XX N CENTRAL PARK AVE,2210,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,TAVERN/LIQUOR STORE,3797,True,False,2523,NA,35,21,22,1151842,1919206,2002,ERROR,41.934177086,-87.717397454,"(41.934177086, -87.717397454)"
8452974,HV130354,2012-01-24 16:11:00,048XX N SHERIDAN RD,0560,ASSAULT,SIMPLE,CURRENCY EXCHANGE,2398,False,True,2024,20,46,3,08A,1168724,1932205,2012,ERROR,41.96949727,-87.654978443,"(41.96949727, -87.654978443)"
5324749,HN183465,2007-02-18 09:00:00,020XX W 70TH PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,2289,True,False,735,7,17,67,26,1163866,1857860,2007,ERROR,41.765592081,-87.674937943,"(41.765592081, -87.674937943)"
1623626,G373657,2001-06-27 02:16:41,005XX W DIVISION ST,2027,NARCOTICS,POSS: CRACK,STREET,3021,True,False,1823,NA,NA,NA,18,1172307,1908305,2001,ERROR,41.903836143,-87.642511973,"(41.903836143, -87.642511973)"
6375121,HP457261,2008-07-17 01:28:39,042XX W VAN BUREN ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,4906,False,False,1132,11,24,26,04B,1148391,1897730,2008,2008-01-08 22:09:13,41.875312091,-87.730634436,"(41.875312091, -87.730634436)"
3783641,HK789089,2004-12-04 10:37:29,029XX S DEARBORN ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,CHA APARTMENT,2874,True,False,2113,1,3,35,18,1176498,1885030,2004,ERROR,41.839874474,-87.627820281,"(41.839874474, -87.627820281)"
4549735,HM139445,2006-01-22 23:10:00,019XX S RACINE AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,1515,True,False,1233,12,25,31,26,1168712,1890864,2006,ERROR,41.856055437,-87.656222636,"(41.856055437, -87.656222636)"
2457835,HH783440,2002-11-10 12:30:00,042XX W 25TH PL,0810,THEFT,OVER $500,STREET,4867,False,False,1013,NA,22,30,06,1148465,1886754,2002,2014-04-12 12:43:35,41.845191169,-87.730645627,"(41.845191169, -87.730645627)"
6612069,HP685482,2008-11-15 20:00:00,037XX W LEXINGTON ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,4044,False,False,1133,11,24,27,26,1151664,1896487,2008,ERROR,41.871837466,-87.718649859,"(41.871837466, -87.718649859)"
3543604,HK627013,2004-09-16 09:20:00,047XX N WINTHROP AVE,0560,ASSAULT,SIMPLE,SIDEWALK,3752,False,True,2312,19,46,3,08A,1168071,1931384,2004,ERROR,41.967258582,-87.657403334,"(41.967258582, -87.657403334)"
5036221,HM519102,2006-08-04 11:47:26,051XX W MAYPOLE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,1726,True,False,1532,15,28,25,18,1141785,1900930,2006,ERROR,41.884218022,-87.754810169,"(41.884218022, -87.754810169)"
8417213,HT650314,2011-12-28 12:50:00,023XX W MADISON ST,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,STREET,2061,True,False,1332,12,2,28,18,1160516,1899992,2011,ERROR,41.881276963,-87.686053431,"(41.881276963, -87.686053431)"
1406729,G971618,2001-02-23 11:00:00,0000X W HUBBARD ST,0820,THEFT,$500 AND UNDER,TAXICAB,182,False,False,1831,NA,NA,NA,06,1176066,1903352,2001,2014-04-12 12:43:35,41.890160967,-87.628853795,"(41.890160967, -87.628853795)"
5919963,HN717978,2007-11-20 10:45:00,011XX N KEYSTONE AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,1751,True,False,1111,11,27,23,26,1149217,1907290,2007,ERROR,41.901529809,-87.727353784,"(41.901529809, -87.727353784)"
2685011,HJ285981,2003-04-07 17:30:00,002XX W 24TH PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,4426,True,False,2111,NA,25,34,18,1174709,1888096,2003,ERROR,41.848327956,-87.634293516,"(41.848327956, -87.634293516)"
7647393,HS452564,2010-08-08 11:11:00,044XX N BROADWAY,0870,THEFT,POCKET-PICKING,SMALL RETAIL STORE,644,False,False,2311,19,46,3,06,1168390,1929931,2010,2010-12-08 18:54:25,41.96326459,-87.656272632,"(41.96326459, -87.656272632)"
9876690,HX527338,2014-12-02 10:50:00,116XX S WALLACE ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,4273,True,False,524,5,34,53,26,1174437,1827665,2014,2014-09-12 12:42:40,41.682504278,-87.637086989,"(41.682504278, -87.637086989)"
8735782,HV411396,2012-08-01 22:30:00,013XX W PRATT BLVD,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,4850,True,False,2432,24,49,1,18,1166147,1945262,2012,2012-02-08 02:34:01,42.005381627,-87.664078885,"(42.005381627, -87.664078885)"
1815802,G640754,2001-10-24 17:35:00,072XX S RIDGELAND AV,0460,BATTERY,SIMPLE,SIDEWALK,3648,False,False,324,NA,NA,NA,08B,1189086,1857179,2001,ERROR,41.763156434,-87.582521182,"(41.763156434, -87.582521182)"
9048414,HW192963,2013-03-13 16:10:00,035XX E 114TH ST,0460,BATTERY,SIMPLE,STREET,1436,False,False,433,4,10,52,08B,1201622,1829943,2013,ERROR,41.688109378,-87.537498377,"(41.688109378, -87.537498377)"
4252619,HL568353,2005-08-24 10:51:19,027XX E 83RD ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,1402,False,False,423,4,7,46,05,1195865,1850505,2005,ERROR,41.744677425,-87.557895859,"(41.744677425, -87.557895859)"
7015773,HR422984,2009-07-11 07:45:00,060XX N BROADWAY,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,3873,True,False,2433,24,48,77,06,1167253,1940103,2009,ERROR,41.991201436,-87.660159064,"(41.991201436, -87.660159064)"
7085175,HR493489,2009-08-20 03:00:00,042XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,3060,False,False,213,2,4,38,14,1182265,1877306,2009,ERROR,41.818547345,-87.606897794,"(41.818547345, -87.606897794)"
3872852,HL239738,2005-03-11 19:30:00,007XX W 112TH ST,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,840,False,False,2233,22,34,49,07,1173427,1830631,2005,ERROR,41.690665788,-87.640696894,"(41.690665788, -87.640696894)"
4784156,HM394717,2006-06-05 08:00:00,058XX N LINCOLN AVE,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",1276,False,False,2011,20,40,2,06,1155783,1938688,2006,2006-09-06 04:07:44,41.987558265,-87.702387107,"(41.987558265, -87.702387107)"
6149991,HP239396,2008-03-23 02:31:00,017XX N CLARK ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,2251,False,False,1814,18,43,7,08B,1174666,1912148,2008,2008-08-04 17:08:11,41.914329059,-87.633731746,"(41.914329059, -87.633731746)"
2706200,HJ317376,2003-04-22 23:30:09,058XX W CHICAGO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1400,True,False,1511,NA,29,25,18,1137385,1904788,2003,ERROR,41.894885131,-87.77087487,"(41.894885131, -87.77087487)"
3243981,HK261903,2004-03-25 07:00:00,041XX W BARRY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,1844,False,False,2523,25,31,21,26,1148267,1920250,2004,ERROR,41.93711164,-87.730508643,"(41.93711164, -87.730508643)"
4670809,HM272274,2006-04-04 16:30:00,001XX W 110TH PL,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE PORCH/HALLWAY,2999,False,False,513,5,34,49,04B,1177196,1831716,2006,2006-09-04 03:54:02,41.693559196,-87.626865823,"(41.693559196, -87.626865823)"
3551830,HK636854,2004-09-20 17:00:00,016XX W HOLLYWOOD AVE,0560,ASSAULT,SIMPLE,APARTMENT,2262,False,False,2012,20,40,77,08A,1164030,1937887,2004,ERROR,41.985189571,-87.672076994,"(41.985189571, -87.672076994)"
5555385,HN360342,2007-05-20 06:00:00,071XX S SOUTH SHORE DR,0560,ASSAULT,SIMPLE,STREET,4204,False,True,334,3,7,43,08A,1194449,1858304,2007,2007-11-06 15:52:33,41.766113381,-87.562828234,"(41.766113381, -87.562828234)"
8722256,HV398745,2012-04-24 09:00:00,080XX S DREXEL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,1617,False,False,631,6,8,44,26,1183677,1851641,2012,ERROR,41.748087445,-87.602518345,"(41.748087445, -87.602518345)"
2870583,HJ537839,2003-08-03 14:50:00,044XX N HAZEL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,3347,False,True,2313,19,46,3,08B,1169420,1929662,2003,ERROR,41.96250405,-87.652493562,"(41.96250405, -87.652493562)"
2202542,HH464935,2002-06-24 21:31:52,001XX W 87TH ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),4936,True,False,622,NA,21,44,26,1176895,1847317,2002,ERROR,41.736377238,-87.627499596,"(41.736377238, -87.627499596)"
9078445,HW222090,2013-04-06 15:50:00,003XX E 60TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,3449,False,False,232,2,20,40,03,1179110,1865332,2013,ERROR,41.785762231,-87.618836444,"(41.785762231, -87.618836444)"
6538835,HP612336,2008-10-06 14:30:00,012XX N MONTICELLO AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,"SCHOOL, PUBLIC, BUILDING",1976,True,False,2535,25,26,23,17,1151767,1908135,2008,2009-03-07 13:40:43,41.90379876,-87.717965025,"(41.90379876, -87.717965025)"
1891896,G739646,2001-12-10 17:30:00,001XX W OAK ST,0460,BATTERY,SIMPLE,APARTMENT,3559,False,True,1824,NA,NA,NA,08B,1174581,1907163,2001,ERROR,41.900651882,-87.63419329,"(41.900651882, -87.63419329)"
6361408,HP448520,2008-07-12 15:30:00,038XX W POLK ST,0560,ASSAULT,SIMPLE,APARTMENT,1593,False,False,1133,11,24,26,08A,1150950,1896132,2008,ERROR,41.870877306,-87.721280557,"(41.870877306, -87.721280557)"
3347368,HK388596,2004-05-26 07:20:00,092XX S ABERDEEN ST,0460,BATTERY,SIMPLE,SIDEWALK,4671,False,False,2222,22,21,73,08B,1170580,1843176,2004,ERROR,41.725153538,-87.650755883,"(41.725153538, -87.650755883)"
9948680,HY137572,2015-02-02 10:40:00,052XX W CONGRESS PKWY,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,4151,False,False,1522,15,29,25,05,1141716,1897144,2015,2015-09-02 12:45:35,41.873830036,-87.755157207,"(41.873830036, -87.755157207)"
8157166,HT392395,2011-07-11 22:03:00,012XX N CLYBOURN AVE,0850,THEFT,ATTEMPT THEFT,SIDEWALK,2478,True,False,1821,18,27,8,06,1172815,1908509,2011,2011-12-07 09:18:42,41.904384688,-87.640639932,"(41.904384688, -87.640639932)"
