date,state,store_id,product_category,SKU,price,quantity
2015-05-10,FL,3,A,A3,5.38,1056.0
2015-05-11,FL,3,A,A3,5.43,1024.0
2015-05-12,FL,3,A,A3,5.42,947.0
2015-05-13,FL,3,A,A3,5.39,1105.0
2015-05-14,FL,3,A,A3,5.25,1023.0
2015-05-15,FL,3,A,A3,5.37,1000.0
2015-05-16,FL,3,A,A3,5.55,992.0
2015-05-17,FL,3,A,A3,5.46,1007.0
2015-05-18,FL,3,A,A3,5.49,920.0
2015-05-19,FL,3,A,A3,5.37,978.0
2015-05-20,FL,3,A,A3,5.56,904.0
2015-05-21,FL,3,A,A3,5.43,1022.0
2015-05-22,FL,3,A,A3,5.39,990.0
2015-05-23,FL,3,A,A3,5.34,1046.0
2015-05-24,FL,3,A,A3,5.23,1140.0
2015-05-25,FL,3,A,A3,5.42,1081.0
2015-05-26,FL,3,A,A3,5.4,1096.0
2015-05-27,FL,3,A,A3,5.41,1015.0
2015-05-28,FL,3,A,A3,5.42,992.0
2015-05-29,FL,3,A,A3,5.43,988.0
2015-05-30,FL,3,A,A3,5.42,1043.0
2015-05-31,FL,3,A,A3,5.4,1115.0
2015-06-01,FL,3,A,A3,5.49,1005.0
2015-06-02,FL,3,A,A3,5.33,1200.0
2015-06-03,FL,3,A,A3,5.31,1027.0
2015-06-04,FL,3,A,A3,5.44,1023.0
2015-06-05,FL,3,A,A3,5.4,1118.0
2015-06-06,FL,3,A,A3,5.41,1057.0
2015-06-07,FL,3,A,A3,5.49,1044.0
2015-06-08,FL,3,A,A3,5.49,974.0
2015-06-09,FL,3,A,A3,5.45,927.0
2015-06-10,FL,3,A,A3,5.41,1051.0
2015-06-11,FL,3,A,A3,5.46,1067.0
2015-06-12,FL,3,A,A3,5.37,1051.0
2015-06-13,FL,3,A,A3,5.37,999.0
2015-06-14,FL,3,A,A3,5.47,1013.0
2015-06-15,FL,3,A,A3,5.25,1054.0
2015-06-16,FL,3,A,A3,5.44,1103.0
2015-06-17,FL,3,A,A3,5.42,1132.0
2015-06-18,FL,3,A,A3,5.45,1001.0
2015-06-19,FL,3,A,A3,5.38,1057.0
2015-06-20,FL,3,A,A3,5.4,1117.0
2015-06-21,FL,3,A,A3,5.46,1052.0
2015-06-22,FL,3,A,A3,5.38,1066.0
2015-06-23,FL,3,A,A3,5.42,1008.0
2015-06-24,FL,3,A,A3,5.45,1034.0
2015-06-25,FL,3,A,A3,5.45,971.0
2015-06-26,FL,3,A,A3,5.34,990.0
2015-06-27,FL,3,A,A3,5.27,1106.0
2015-06-28,FL,3,A,A3,5.42,963.0
2015-06-29,FL,3,A,A3,5.44,1018.0
2015-06-30,FL,3,A,A3,5.46,902.0
2015-07-01,FL,3,A,A3,5.29,1015.0
2015-07-02,FL,3,A,A3,5.37,1050.0
2015-07-03,FL,3,A,A3,5.46,987.0
2015-07-04,FL,3,A,A3,5.32,1105.0
2015-07-05,FL,3,A,A3,5.35,1029.0
2015-07-06,FL,3,A,A3,5.42,984.0
2015-07-07,FL,3,A,A3,5.5,975.0
2015-07-08,FL,3,A,A3,5.39,1009.0
2015-07-09,FL,3,A,A3,5.4,976.0
2015-07-10,FL,3,A,A3,5.41,1015.0
2015-07-11,FL,3,A,A3,5.32,1056.0
2015-07-12,FL,3,A,A3,5.46,991.0
2015-07-13,FL,3,A,A3,5.56,1006.0
2015-07-14,FL,3,A,A3,5.44,958.0
2015-07-15,FL,3,A,A3,5.47,930.0
2015-07-16,FL,3,A,A3,5.4,1003.0
2015-07-17,FL,3,A,A3,5.31,1050.0
2015-07-18,FL,3,A,A3,5.34,1087.0
2015-07-19,FL,3,A,A3,5.4,1145.0
2015-07-20,FL,3,A,A3,5.43,966.0
2015-07-21,FL,3,A,A3,5.33,1037.0
2015-07-22,FL,3,A,A3,5.41,1004.0
2015-07-23,FL,3,A,A3,5.43,1017.0
2015-07-24,FL,3,A,A3,5.37,1052.0
2015-07-25,FL,3,A,A3,5.29,1054.0
2015-07-26,FL,3,A,A3,5.43,1059.0
2015-07-27,FL,3,A,A3,5.43,987.0
2015-07-28,FL,3,A,A3,5.37,1037.0
2015-07-29,FL,3,A,A3,5.4,1087.0
2015-07-30,FL,3,A,A3,5.39,934.0
2015-07-31,FL,3,A,A3,5.45,1029.0
2015-08-01,FL,3,A,A3,5.36,1032.0
2015-08-02,FL,3,A,A3,5.34,1057.0
2015-08-03,FL,3,A,A3,5.36,987.0
2015-08-04,FL,3,A,A3,5.33,1150.0
2015-08-05,FL,3,A,A3,5.35,1045.0
2015-08-06,FL,3,A,A3,5.4,996.0
2015-08-07,FL,3,A,A3,5.42,1049.0
2015-08-08,FL,3,A,A3,5.33,1142.0
2015-08-09,FL,3,A,A3,5.47,1016.0
2015-08-10,FL,3,A,A3,5.36,979.0
2015-08-11,FL,3,A,A3,5.41,909.0
2015-08-12,FL,3,A,A3,5.45,1015.0
2015-08-13,FL,3,A,A3,5.38,1052.0
2015-08-14,FL,3,A,A3,5.33,1109.0
2015-08-15,FL,3,A,A3,5.32,1128.0
2015-08-16,FL,3,A,A3,5.38,962.0
2015-08-17,FL,3,A,A3,5.46,1042.0
2015-08-18,FL,3,A,A3,5.45,891.0
2015-08-19,FL,3,A,A3,5.37,1024.0
2015-08-20,FL,3,A,A3,5.37,1034.0
2015-08-21,FL,3,A,A3,5.46,1021.0
2015-08-22,FL,3,A,A3,5.4,1051.0
2015-08-23,FL,3,A,A3,5.47,946.0
2015-08-24,FL,3,A,A3,5.42,967.0
2015-08-25,FL,3,A,A3,5.4,995.0
2015-08-26,FL,3,A,A3,5.38,1042.0
2015-08-27,FL,3,A,A3,5.37,949.0
2015-08-28,FL,3,A,A3,5.37,1071.0
2015-08-29,FL,3,A,A3,5.36,1122.0
2015-08-30,FL,3,A,A3,5.49,1020.0
2015-08-31,FL,3,A,A3,5.41,1025.0
2015-09-01,FL,3,A,A3,5.38,1055.0
2015-09-02,FL,3,A,A3,5.5,1046.0
2015-09-03,FL,3,A,A3,5.33,1071.0
2015-09-04,FL,3,A,A3,5.41,1044.0
2015-09-05,FL,3,A,A3,5.38,1115.0
2015-09-06,FL,3,A,A3,5.36,1116.0
2015-09-07,FL,3,A,A3,5.38,993.0
2015-09-08,FL,3,A,A3,5.33,1023.0
2015-09-09,FL,3,A,A3,5.39,990.0
2015-09-10,FL,3,A,A3,5.37,984.0
2015-09-11,FL,3,A,A3,5.38,1039.0
2015-09-12,FL,3,A,A3,5.41,1062.0
2015-09-13,FL,3,A,A3,5.4,1087.0
2015-09-14,FL,3,A,A3,5.42,1044.0
2015-09-15,FL,3,A,A3,5.34,1053.0
2015-09-16,FL,3,A,A3,5.35,1082.0
2015-09-17,FL,3,A,A3,5.37,1021.0
2015-09-18,FL,3,A,A3,5.41,1039.0
2015-09-19,FL,3,A,A3,5.38,990.0
2015-09-20,FL,3,A,A3,5.41,927.0
2015-09-21,FL,3,A,A3,5.41,981.0
2015-09-22,FL,3,A,A3,5.4,1019.0
2015-09-23,FL,3,A,A3,5.4,1004.0
2015-09-24,FL,3,A,A3,5.3,1025.0
2015-09-25,FL,3,A,A3,5.33,1028.0
2015-09-26,FL,3,A,A3,5.41,1066.0
2015-09-27,FL,3,A,A3,5.41,1068.0
2015-09-28,FL,3,A,A3,5.44,1012.0
2015-09-29,FL,3,A,A3,5.4,1014.0
2015-09-30,FL,3,A,A3,5.42,1091.0
2015-10-01,FL,3,A,A3,5.39,1066.0
2015-10-02,FL,3,A,A3,5.38,1051.0
2015-10-03,FL,3,A,A3,5.39,1081.0
2015-10-04,FL,3,A,A3,5.37,994.0
2015-10-05,FL,3,A,A3,5.41,1047.0
2015-10-06,FL,3,A,A3,5.46,1045.0
2015-10-07,FL,3,A,A3,5.32,992.0
2015-10-08,FL,3,A,A3,5.35,924.0
2015-10-09,FL,3,A,A3,5.41,1170.0
2015-10-10,FL,3,A,A3,5.36,1114.0
2015-10-11,FL,3,A,A3,5.46,1019.0
2015-10-12,FL,3,A,A3,5.32,1027.0
2015-10-13,FL,3,A,A3,5.49,938.0
2015-10-14,FL,3,A,A3,5.35,1026.0
2015-10-15,FL,3,A,A3,5.41,999.0
2015-10-16,FL,3,A,A3,5.49,1040.0
2015-10-17,FL,3,A,A3,5.35,1051.0
2015-10-18,FL,3,A,A3,5.46,1113.0
2015-10-19,FL,3,A,A3,5.36,962.0
2015-10-20,FL,3,A,A3,5.35,1084.0
2015-10-21,FL,3,A,A3,5.3,1065.0
2015-10-22,FL,3,A,A3,5.44,1030.0
2015-10-23,FL,3,A,A3,5.38,1079.0
2015-10-24,FL,3,A,A3,5.33,1081.0
2015-10-25,FL,3,A,A3,5.44,931.0
2015-10-26,FL,3,A,A3,5.39,1079.0
2015-10-27,FL,3,A,A3,5.35,1010.0
2015-10-28,FL,3,A,A3,5.39,881.0
2015-10-29,FL,3,A,A3,5.44,1089.0
2015-10-30,FL,3,A,A3,5.33,1004.0
2015-10-31,FL,3,A,A3,5.44,1120.0
2015-11-01,FL,3,A,A3,5.42,1041.0
2015-11-02,FL,3,A,A3,5.36,992.0
2015-11-03,FL,3,A,A3,5.41,1003.0
2015-11-04,FL,3,A,A3,5.52,962.0
2015-11-05,FL,3,A,A3,5.35,919.0
2015-11-06,FL,3,A,A3,5.37,1008.0
2015-11-07,FL,3,A,A3,5.38,1129.0
2015-11-08,FL,3,A,A3,5.43,1051.0
2015-11-09,FL,3,A,A3,5.41,998.0
2015-11-10,FL,3,A,A3,5.41,960.0
2015-11-11,FL,3,A,A3,5.31,1052.0
2015-11-12,FL,3,A,A3,5.32,1062.0
2015-11-13,FL,3,A,A3,5.44,974.0
2015-11-14,FL,3,A,A3,5.42,1061.0
2015-11-15,FL,3,A,A3,5.35,989.0
2015-11-16,FL,3,A,A3,5.4,949.0
2015-11-17,FL,3,A,A3,5.4,983.0
2015-11-18,FL,3,A,A3,5.46,1004.0
2015-11-19,FL,3,A,A3,5.39,970.0
2015-11-20,FL,3,A,A3,5.44,1037.0
2015-11-21,FL,3,A,A3,5.44,1009.0
2015-11-22,FL,3,A,A3,5.33,1016.0
2015-11-23,FL,3,A,A3,5.38,1136.0
2015-11-24,FL,3,A,A3,5.43,968.0
2015-11-25,FL,3,A,A3,5.41,976.0
2015-11-26,FL,3,A,A3,5.49,927.0
2015-11-27,FL,3,A,A3,5.33,1093.0
2015-11-28,FL,3,A,A3,5.48,985.0
2015-11-29,FL,3,A,A3,5.4,1026.0
2015-11-30,FL,3,A,A3,5.38,1063.0
2015-12-01,FL,3,A,A3,5.36,1050.0
2015-12-02,FL,3,A,A3,5.44,1091.0
2015-12-03,FL,3,A,A3,5.42,1124.0
2015-12-04,FL,3,A,A3,5.39,1028.0
2015-12-05,FL,3,A,A3,5.4,999.0
2015-12-06,FL,3,A,A3,5.39,1032.0
2015-12-07,FL,3,A,A3,5.43,999.0
2015-12-08,FL,3,A,A3,5.36,1005.0
2015-12-09,FL,3,A,A3,5.39,1079.0
2015-12-10,FL,3,A,A3,5.37,879.0
2015-12-11,FL,3,A,A3,5.39,1078.0
2015-12-12,FL,3,A,A3,5.49,981.0
2015-12-13,FL,3,A,A3,5.54,936.0
2015-12-14,FL,3,A,A3,5.45,957.0
2015-12-15,FL,3,A,A3,5.45,982.0
2015-12-16,FL,3,A,A3,5.4,1115.0
2015-12-17,FL,3,A,A3,5.46,964.0
2015-12-18,FL,3,A,A3,5.41,1015.0
2015-12-19,FL,3,A,A3,5.4,1034.0
2015-12-20,FL,3,A,A3,5.33,1212.0
2015-12-21,FL,3,A,A3,5.33,988.0
2015-12-22,FL,3,A,A3,5.43,1036.0
2015-12-23,FL,3,A,A3,5.38,1040.0
2015-12-24,FL,3,A,A3,5.39,1023.0
2015-12-25,FL,3,A,A3,5.34,1067.0
2015-12-26,FL,3,A,A3,5.32,1095.0
2015-12-27,FL,3,A,A3,5.41,971.0
2015-12-28,FL,3,A,A3,5.47,942.0
2015-12-29,FL,3,A,A3,5.42,982.0
2015-12-30,FL,3,A,A3,5.48,1104.0
2015-12-31,FL,3,A,A3,5.52,963.0
2016-01-01,FL,3,A,A3,5.3,1019.0
2016-01-02,FL,3,A,A3,5.37,1051.0
2016-01-03,FL,3,A,A3,5.34,989.0
2016-01-04,FL,3,A,A3,5.32,1000.0
2016-01-05,FL,3,A,A3,5.31,999.0
2016-01-06,FL,3,A,A3,5.43,1034.0
2016-01-07,FL,3,A,A3,5.49,964.0
2016-01-08,FL,3,A,A3,5.35,1085.0
2016-01-09,FL,3,A,A3,5.38,1145.0
2016-01-10,FL,3,A,A3,5.52,938.0
2016-01-11,FL,3,A,A3,5.39,979.0
2016-01-12,FL,3,A,A3,5.37,1053.0
2016-01-13,FL,3,A,A3,5.38,1024.0
2016-01-14,FL,3,A,A3,5.49,1029.0
2016-01-15,FL,3,A,A3,5.41,961.0
2016-01-16,FL,3,A,A3,5.42,1025.0
2016-01-17,FL,3,A,A3,5.43,992.0
2016-01-18,FL,3,A,A3,5.52,965.0
2016-01-19,FL,3,A,A3,5.35,1003.0
2016-01-20,FL,3,A,A3,5.35,1040.0
2016-01-21,FL,3,A,A3,5.39,972.0
2016-01-22,FL,3,A,A3,5.35,1035.0
2016-01-23,FL,3,A,A3,5.32,1139.0
2016-01-24,FL,3,A,A3,5.38,1066.0
2016-01-25,FL,3,A,A3,5.41,974.0
2016-01-26,FL,3,A,A3,5.41,1066.0
2016-01-27,FL,3,A,A3,5.4,1057.0
2016-01-28,FL,3,A,A3,5.46,1005.0
2016-01-29,FL,3,A,A3,5.37,1065.0
2016-01-30,FL,3,A,A3,5.46,1000.0
2016-01-31,FL,3,A,A3,5.47,993.0
2016-02-01,FL,3,A,A3,5.44,977.0
2016-02-02,FL,3,A,A3,5.28,1079.0
2016-02-03,FL,3,A,A3,5.36,979.0
2016-02-04,FL,3,A,A3,5.3,1063.0
2016-02-05,FL,3,A,A3,5.44,1051.0
2016-02-06,FL,3,A,A3,5.32,1019.0
2016-02-07,FL,3,A,A3,5.43,997.0
2016-02-08,FL,3,A,A3,5.41,990.0
2016-02-09,FL,3,A,A3,5.45,964.0
2016-02-10,FL,3,A,A3,5.45,1014.0
2016-02-11,FL,3,A,A3,5.4,1066.0
2016-02-12,FL,3,A,A3,5.39,1000.0
2016-02-13,FL,3,A,A3,5.37,1041.0
2016-02-14,FL,3,A,A3,5.37,1003.0
2016-02-15,FL,3,A,A3,5.41,1073.0
2016-02-16,FL,3,A,A3,5.41,1009.0
2016-02-17,FL,3,A,A3,5.42,912.0
2016-02-18,FL,3,A,A3,5.41,951.0
2016-02-19,FL,3,A,A3,5.38,981.0
2016-02-20,FL,3,A,A3,5.34,1122.0
2016-02-21,FL,3,A,A3,5.42,890.0
2016-02-22,FL,3,A,A3,5.44,1032.0
2016-02-23,FL,3,A,A3,5.51,972.0
2016-02-24,FL,3,A,A3,5.36,1096.0
2016-02-25,FL,3,A,A3,5.33,994.0
2016-02-26,FL,3,A,A3,5.35,1047.0
2016-02-27,FL,3,A,A3,5.39,1127.0
2016-02-28,FL,3,A,A3,5.47,1032.0
2016-02-29,FL,3,A,A3,5.49,861.0
2016-03-01,FL,3,A,A3,5.39,1086.0
2016-03-02,FL,3,A,A3,5.45,1040.0
2016-03-03,FL,3,A,A3,5.39,973.0
2016-03-04,FL,3,A,A3,5.4,968.0
2016-03-05,FL,3,A,A3,5.41,1023.0
2016-03-06,FL,3,A,A3,5.37,1142.0
2016-03-07,FL,3,A,A3,5.46,1046.0
2016-03-08,FL,3,A,A3,5.44,954.0
2016-03-09,FL,3,A,A3,5.43,1020.0
2016-03-10,FL,3,A,A3,5.41,991.0
2016-03-11,FL,3,A,A3,5.41,1081.0
2016-03-12,FL,3,A,A3,5.36,1137.0
2016-03-13,FL,3,A,A3,5.39,1009.0
2016-03-14,FL,3,A,A3,5.34,1080.0
2016-03-15,FL,3,A,A3,5.46,926.0
2016-03-16,FL,3,A,A3,5.35,1041.0
2016-03-17,FL,3,A,A3,5.32,1018.0
2016-03-18,FL,3,A,A3,5.42,1095.0
2016-03-19,FL,3,A,A3,5.38,1030.0
2016-03-20,FL,3,A,A3,5.41,868.0
2016-03-21,FL,3,A,A3,5.36,1019.0
2016-03-22,FL,3,A,A3,5.44,899.0
2016-03-23,FL,3,A,A3,5.44,1003.0
2016-03-24,FL,3,A,A3,5.41,987.0
2016-03-25,FL,3,A,A3,5.43,1038.0
2016-03-26,FL,3,A,A3,5.32,1122.0
2016-03-27,FL,3,A,A3,5.34,948.0
2016-03-28,FL,3,A,A3,5.42,1023.0
2016-03-29,FL,3,A,A3,5.36,1063.0
2016-03-30,FL,3,A,A3,5.44,976.0
2016-03-31,FL,3,A,A3,5.49,953.0
2016-04-01,FL,3,A,A3,5.43,1019.0
2016-04-02,FL,3,A,A3,5.27,1137.0
2016-04-03,FL,3,A,A3,5.35,1072.0
2016-04-04,FL,3,A,A3,5.4,998.0
2016-04-05,FL,3,A,A3,5.36,1025.0
2016-04-06,FL,3,A,A3,5.45,1035.0
2016-04-07,FL,3,A,A3,5.31,1031.0
2016-04-08,FL,3,A,A3,5.43,972.0
2016-04-09,FL,3,A,A3,5.31,1160.0
2016-04-10,FL,3,A,A3,5.44,999.0
2016-04-11,FL,3,A,A3,5.47,995.0
2016-04-12,FL,3,A,A3,5.46,933.0
2016-04-13,FL,3,A,A3,5.35,987.0
2016-04-14,FL,3,A,A3,5.59,939.0
2016-04-15,FL,3,A,A3,5.45,1073.0
2016-04-16,FL,3,A,A3,5.33,1161.0
2016-04-17,FL,3,A,A3,5.32,1115.0
2016-04-18,FL,3,A,A3,5.37,972.0
2016-04-19,FL,3,A,A3,5.46,982.0
2016-04-20,FL,3,A,A3,5.33,1050.0
2016-04-21,FL,3,A,A3,5.47,968.0
2016-04-22,FL,3,A,A3,5.41,1058.0
2016-04-23,FL,3,A,A3,5.44,1081.0
2016-04-24,FL,3,A,A3,5.34,1024.0
2016-04-25,FL,3,A,A3,5.48,911.0
2016-04-26,FL,3,A,A3,5.44,1045.0
2016-04-27,FL,3,A,A3,5.42,899.0
2016-04-28,FL,3,A,A3,5.33,1049.0
2016-04-29,FL,3,A,A3,5.35,1087.0
2016-04-30,FL,3,A,A3,5.42,1130.0
2016-05-01,FL,3,A,A3,5.4,1155.0
2016-05-02,FL,3,A,A3,5.44,964.0
2016-05-03,FL,3,A,A3,5.4,1031.0
2016-05-04,FL,3,A,A3,5.39,1030.0
2016-05-05,FL,3,A,A3,5.48,961.0
2016-05-06,FL,3,A,A3,5.32,964.0
2016-05-07,FL,3,A,A3,5.4,1032.0
2016-05-08,FL,3,A,A3,5.44,1012.0
2016-05-09,FL,3,A,A3,5.32,1005.0
2016-05-10,FL,3,A,A3,5.33,1028.0
2016-05-11,FL,3,A,A3,5.47,968.0
2016-05-12,FL,3,A,A3,5.37,1034.0
2016-05-13,FL,3,A,A3,5.39,1100.0
2016-05-14,FL,3,A,A3,5.43,983.0
2016-05-15,FL,3,A,A3,5.44,1053.0
2016-05-16,FL,3,A,A3,5.39,916.0
2016-05-17,FL,3,A,A3,5.34,1016.0
2016-05-18,FL,3,A,A3,5.44,1084.0
2016-05-19,FL,3,A,A3,5.41,1019.0
2016-05-20,FL,3,A,A3,5.3,1032.0
2016-05-21,FL,3,A,A3,5.4,1026.0
2016-05-22,FL,3,A,A3,5.49,995.0
2016-05-23,FL,3,A,A3,5.29,1104.0
2016-05-24,FL,3,A,A3,5.41,1006.0
2016-05-25,FL,3,A,A3,5.43,1005.0
2016-05-26,FL,3,A,A3,5.52,959.0
2016-05-27,FL,3,A,A3,5.4,1110.0
2016-05-28,FL,3,A,A3,5.48,1072.0
2016-05-29,FL,3,A,A3,5.4,921.0
2016-05-30,FL,3,A,A3,5.42,1036.0
2016-05-31,FL,3,A,A3,5.51,1012.0
2016-06-01,FL,3,A,A3,5.36,1040.0
2016-06-02,FL,3,A,A3,5.36,1082.0
2016-06-03,FL,3,A,A3,5.42,971.0
2016-06-04,FL,3,A,A3,5.33,1110.0
2016-06-05,FL,3,A,A3,5.4,1025.0
2016-06-06,FL,3,A,A3,5.38,1008.0
2016-06-07,FL,3,A,A3,5.45,971.0
2016-06-08,FL,3,A,A3,5.45,1058.0
2016-06-09,FL,3,A,A3,5.46,1045.0
2016-06-10,FL,3,A,A3,5.31,1062.0
2016-06-11,FL,3,A,A3,5.45,1094.0
2016-06-12,FL,3,A,A3,5.37,1029.0
2016-06-13,FL,3,A,A3,5.31,1047.0
2016-06-14,FL,3,A,A3,5.31,1014.0
2016-06-15,FL,3,A,A3,5.34,1039.0
2016-06-16,FL,3,A,A3,5.43,939.0
2016-06-17,FL,3,A,A3,5.43,961.0
2016-06-18,FL,3,A,A3,5.45,1079.0
2016-06-19,FL,3,A,A3,5.47,984.0
2016-06-20,FL,3,A,A3,5.38,996.0
2016-06-21,FL,3,A,A3,5.44,983.0
2016-06-22,FL,3,A,A3,5.38,1039.0
2016-06-23,FL,3,A,A3,5.45,973.0
2016-06-24,FL,3,A,A3,5.42,1054.0
2016-06-25,FL,3,A,A3,5.43,1020.0
2016-06-26,FL,3,A,A3,5.37,1142.0
2016-06-27,FL,3,A,A3,5.38,999.0
2016-06-28,FL,3,A,A3,5.43,1036.0
2016-06-29,FL,3,A,A3,5.39,972.0
2016-06-30,FL,3,A,A3,5.44,977.0
2016-07-01,FL,3,A,A3,5.54,987.0
2016-07-02,FL,3,A,A3,5.34,1130.0
2016-07-03,FL,3,A,A3,5.41,1085.0
2016-07-04,FL,3,A,A3,5.43,1002.0
2016-07-05,FL,3,A,A3,5.41,1023.0
2016-07-06,FL,3,A,A3,5.37,1061.0
2016-07-07,FL,3,A,A3,5.35,1054.0
2016-07-08,FL,3,A,A3,5.39,973.0
2016-07-09,FL,3,A,A3,5.36,1038.0
2016-07-10,FL,3,A,A3,5.48,1083.0
2016-07-11,FL,3,A,A3,5.36,981.0
2016-07-12,FL,3,A,A3,5.39,1106.0
2016-07-13,FL,3,A,A3,5.41,920.0
2016-07-14,FL,3,A,A3,5.41,1063.0
2016-07-15,FL,3,A,A3,5.47,1001.0
2016-07-16,FL,3,A,A3,5.48,1047.0
2016-07-17,FL,3,A,A3,5.47,1030.0
2016-07-18,FL,3,A,A3,5.36,1024.0
2016-07-19,FL,3,A,A3,5.4,988.0
2016-07-20,FL,3,A,A3,5.32,1072.0
2016-07-21,FL,3,A,A3,5.31,1068.0
2016-07-22,FL,3,A,A3,5.34,1141.0
2016-07-23,FL,3,A,A3,5.34,1131.0
2016-07-24,FL,3,A,A3,5.48,956.0
2016-07-25,FL,3,A,A3,5.42,1012.0
2016-07-26,FL,3,A,A3,5.34,1135.0
2016-07-27,FL,3,A,A3,5.39,991.0
2015-01-05,FL,3,B,B1,2.45,1106.0
2015-01-06,FL,3,B,B1,2.41,1095.0
2015-01-07,FL,3,B,B1,2.42,1188.0
2015-01-08,FL,3,B,B1,2.49,1074.0
2015-01-09,FL,3,B,B1,2.48,1205.0
2015-01-10,FL,3,B,B1,2.47,1172.0
2015-01-11,FL,3,B,B1,2.47,1193.0
2015-01-12,FL,3,B,B1,2.46,1150.0
2015-01-13,FL,3,B,B1,2.42,1140.0
2015-01-14,FL,3,B,B1,2.47,1153.0
2015-01-15,FL,3,B,B1,2.47,1126.0
2015-01-16,FL,3,B,B1,2.42,1228.0
2015-01-17,FL,3,B,B1,2.45,1189.0
2015-01-18,FL,3,B,B1,2.52,1123.0
2015-01-19,FL,3,B,B1,2.48,1138.0
2015-01-20,FL,3,B,B1,2.46,1195.0
2015-01-21,FL,3,B,B1,2.46,1148.0
2015-01-22,FL,3,B,B1,2.45,1143.0
2015-01-23,FL,3,B,B1,2.49,1085.0
2015-01-24,FL,3,B,B1,2.46,1180.0
2015-01-25,FL,3,B,B1,2.47,1155.0
2015-01-26,FL,3,B,B1,2.51,1253.0
2015-01-27,FL,3,B,B1,2.46,1121.0
2015-01-28,FL,3,B,B1,2.42,1266.0
2015-01-29,FL,3,B,B1,2.47,1156.0
2015-01-30,FL,3,B,B1,2.47,1207.0
2015-01-31,FL,3,B,B1,2.49,1168.0
2015-02-01,FL,3,B,B1,2.43,1238.0
2015-02-02,FL,3,B,B1,2.46,1237.0
2015-02-03,FL,3,B,B1,2.53,1134.0
2015-02-04,FL,3,B,B1,2.49,1215.0
2015-02-05,FL,3,B,B1,2.43,1176.0
2015-02-06,FL,3,B,B1,2.49,1168.0
2015-02-07,FL,3,B,B1,2.47,1229.0
2015-02-08,FL,3,B,B1,2.45,1184.0
2015-02-09,FL,3,B,B1,2.47,1231.0
2015-02-10,FL,3,B,B1,2.43,1248.0
2015-02-11,FL,3,B,B1,2.43,1188.0
2015-02-12,FL,3,B,B1,2.45,1291.0
2015-02-13,FL,3,B,B1,2.46,1258.0
2015-02-14,FL,3,B,B1,2.5,1280.0
2015-02-15,FL,3,B,B1,2.48,1222.0
2015-02-16,FL,3,B,B1,2.46,1181.0
2015-02-17,FL,3,B,B1,2.51,1153.0
2015-02-18,FL,3,B,B1,2.49,1216.0
2015-02-19,FL,3,B,B1,2.44,1268.0
2015-02-20,FL,3,B,B1,2.48,1190.0
2015-02-21,FL,3,B,B1,2.49,1269.0
2015-02-22,FL,3,B,B1,2.44,1269.0
2015-02-23,FL,3,B,B1,2.48,1204.0
2015-02-24,FL,3,B,B1,2.48,1267.0
2015-02-25,FL,3,B,B1,2.45,1251.0
2015-02-26,FL,3,B,B1,2.49,1284.0
2015-02-27,FL,3,B,B1,2.48,1236.0
2015-02-28,FL,3,B,B1,2.47,1250.0
2015-03-01,FL,3,B,B1,2.49,1263.0
2015-03-02,FL,3,B,B1,2.44,1210.0
2015-03-03,FL,3,B,B1,2.5,1181.0
2015-03-04,FL,3,B,B1,2.5,1243.0
2015-03-05,FL,3,B,B1,2.44,1286.0
2015-03-06,FL,3,B,B1,2.4,1331.0
2015-03-07,FL,3,B,B1,2.5,1247.0
2015-03-08,FL,3,B,B1,2.43,1265.0
2015-03-09,FL,3,B,B1,2.47,1307.0
2015-03-10,FL,3,B,B1,2.47,1202.0
2015-03-11,FL,3,B,B1,2.46,1234.0
2015-03-12,FL,3,B,B1,2.47,1259.0
2015-03-13,FL,3,B,B1,2.46,1220.0
2015-03-14,FL,3,B,B1,2.47,1287.0
2015-03-15,FL,3,B,B1,2.47,1346.0
2015-03-16,FL,3,B,B1,2.52,1241.0
2015-03-17,FL,3,B,B1,2.45,1215.0
2015-03-18,FL,3,B,B1,2.46,1322.0
2015-03-19,FL,3,B,B1,2.46,1320.0
2015-03-20,FL,3,B,B1,2.46,1346.0
2015-03-21,FL,3,B,B1,2.46,1371.0
2015-03-22,FL,3,B,B1,2.45,1366.0
2015-03-23,FL,3,B,B1,2.42,1341.0
2015-03-24,FL,3,B,B1,2.43,1214.0
2015-03-25,FL,3,B,B1,2.51,1271.0
2015-03-26,FL,3,B,B1,2.4,1268.0
2015-03-27,FL,3,B,B1,2.52,1233.0
2015-03-28,FL,3,B,B1,2.48,1329.0
2015-03-29,FL,3,B,B1,2.49,1312.0
2015-03-30,FL,3,B,B1,2.44,1339.0
2015-03-31,FL,3,B,B1,2.46,1290.0
2015-04-01,FL,3,B,B1,2.44,1248.0
2015-04-02,FL,3,B,B1,2.46,1330.0
2015-04-03,FL,3,B,B1,2.43,1392.0
2015-04-04,FL,3,B,B1,2.45,1365.0
2015-04-05,FL,3,B,B1,2.46,1356.0
2015-04-06,FL,3,B,B1,2.45,1363.0
2015-04-07,FL,3,B,B1,2.43,1257.0
2015-04-08,FL,3,B,B1,2.46,1409.0
2015-04-09,FL,3,B,B1,2.42,1326.0
2015-04-10,FL,3,B,B1,2.45,1312.0
2015-04-11,FL,3,B,B1,2.46,1392.0
2015-04-12,FL,3,B,B1,2.45,1321.0
